央视,#genre#
赣州教育频道,http://pl1.cloud.dayang.com.cn/live/10062_ojZz8U.m3u8
分宜综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_fenyi_tv.m3u8
武宁综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_wuning.m3u8
都昌新闻,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_duchang.m3u8
新余新闻,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd1.m3u8
新余公共频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd2.m3u8
新余教育频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd3.m3u8
宜春综合,http://live2.ycstv.com/hlls/YCTV-1HD.m3u8
宜春公共,http://live2.ycstv.com/hls/YCTV2.m3u8
永修一套,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yongxiu.m3u8
庐山电视台,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_lushan.m3u8

山东地方台,#genre#
山东卫视,https://livealone302.iqilu.com/iqilu/sdtv5555.m3u8
山东齐鲁,https://livealone302.iqilu.com/iqilu/qlpd5555.m3u8
山东体育,https://livealone302.iqilu.com/iqilu/typd5555.m3u8
山东生活,https://livealone302.iqilu.com/iqilu/shpd5555.m3u8
山东综艺,https://livealone302.iqilu.com/iqilu/zypd5555.m3u8
山东新闻,https://livealone302.iqilu.com/iqilu/ggpd5555.m3u8
山东农科,https://livealone302.iqilu.com/iqilu/nkpd5555.m3u8
山东文旅,https://livealone302.iqilu.com/iqilu/yspd5555.m3u8
山东少儿,https://livealone302.iqilu.com/iqilu/sepd5555.m3u8
山东教育,http://39.135.138.59:18890/PLTV/88888888/224/3221225719/index.m3u8
曹县新闻,https://jsylivealone302.iqilu.com/live/caoxian_tv01.m3u8
昌乐新闻,https://jsylivealone302.iqilu.com/changle/changle_tv01.m3u8
济南铁路,https://jsylivealone302.iqilu.com/jitie/jitie_tv01/index.m3u8
济宁公共,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8
济宁公共,http://lives.jnnews.tv/video/s10001-JTV3/index.m3u8
济宁教育,http://lives.jnnews.tv/video/s10001-JTV2/index.m3u8
济宁教育,http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8
济宁图文,http://lives.jnnews.tv/video/s10001-JTV4/index.m3u8
垦利新闻,https://livealone302.iqilu.com/kenli/kenli_tv01/playlist.m3u8
聊城公共,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel3/playlist.m3u8
聊城综合,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel2/playlist.m3u8
青岛电视城阳区,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
日照房车,http://live.rzw.com.cn/fcpd/sd/live.m3u8
日照公共,http://live.rzw.com.cn/kzpd/sd/live.m3u8
日照科教,http://live.rzw.com.cn/ggpd/sd/live.m3u8
日照新闻,http://live.rzw.com.cn/xwzh/sd/live.m3u8
泰安新泰乡村,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
泰安新泰新闻,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
潍坊滨海新闻,https://livealone302.iqilu.com/binhai/binhai_tv.m3u8
薛城新闻,https://jsylivealone302.iqilu.com/xuecheng/xuecheng_tv01.m3u8
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
烟台影视,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8
枣庄教育,http://stream.zzgd.tv/2/sd/live.m3u8
枣庄新闻,http://stream.zztvzd.com/1/sd/live.m3u8
枣庄新闻,http://stream.zzgd.tv/1/sd/live.m3u8
济阳综合,https://jsylivealone302.iqilu.com/live/jiyang_tv01.m3u8
济阳影视,https://jsylivealone302.iqilu.com/live/jiyang_tv02.m3u8
章丘综合,https://jsylivealone302.iqilu.com/zhangqiu/zhangqiu_tv01.m3u8
章丘TV-2,https://jsylivealone302.iqilu.com/zhangqiu/zhangqiu_tv02.m3u8
平阴综合,https://jsylivealone302.iqilu.com/pingyin/pingyin_tv01.m3u8
平阴生活,https://jsylivealone302.iqilu.com/pingyin/pingyin_tv02.m3u8
历城新闻,https://jsylivealone302.iqilu.com/licheng/licheng_tv01.m3u8
济铁电视台,https://jsylivealone302.iqilu.com/jitie/jitie_tv01.m3u8
平度新闻,https://jsylivealone302.iqilu.com/pingdu/pingdu_tv01.m3u8
平度生活服务,https://jsylivealone302.iqilu.com/pingdu/pingdu_tv02.m3u8
李沧,https://jsylivealone302.iqilu.com/licang/licang_tv01.m3u8
即墨新闻,https://jsylivealone302.iqilu.com/jimo/jimo_tv01.m3u8
黄岛新闻,https://jsylivealone302.iqilu.com/huangdao/huangdao_tv01.m3u8
黄岛生活,https://jsylivealone302.iqilu.com/huangdao/huangdao_tv02.m3u8
莱西综合,https://jsylivealone302.iqilu.com/laixi/laixi_tv01.m3u8
莱西生活,https://jsylivealone302.iqilu.com/laixi/laixi_tv02.m3u8
胶州新闻,https://jsylivealone302.iqilu.com/jiaozhou/jiaozhou_tv01.m3u8
胶州生活,https://jsylivealone302.iqilu.com/jiaozhou/jiaozhou_tv02.m3u8
高青综合,https://jsylivealone302.iqilu.com/gaoqing/gaoqing_tv01.m3u8
高青影视,https://jsylivealone302.iqilu.com/gaoqing/gaoqing_tv02.m3u8
淄川新闻,https://jsylivealone302.iqilu.com/zichuan/zichuan_tv01.m3u8
淄川生活,https://jsylivealone302.iqilu.com/zichuan/zichuan_tv02.m3u8
张店综合,https://jsylivealone302.iqilu.com/zhangdian/zhangdian_tv01.m3u8
张店2,https://jsylivealone302.iqilu.com/zhangdian/zhangdian_tv02.m3u8
周村新闻,https://jsylivealone302.iqilu.com/zhoucun/zhoucun_tv01.m3u8
周村生活,https://jsylivealone302.iqilu.com/zhoucun/zhoucun_tv02.m3u8
薛城新闻,https://jsylivealone302.iqilu.com/xuecheng/xuecheng_tv01.m3u8
滕州民生,https://jsylivealone302.iqilu.com/tengzhou/tengzhou_tv02.m3u8
峄城综合,https://jsylivealone302.iqilu.com/live/yicheng_tv01.m3u8
枣庄市中综合,https://jsylivealone302.iqilu.com/zaozhuangshizhong/zaozhuangshizhong_tv01.m3u8
利津新闻,https://jsylivealone302.iqilu.com/lijin/lijin_tv01.m3u8
利津文化生活,https://jsylivealone302.iqilu.com/lijin/lijin_tv02.m3u8
东营区新闻,https://jsylivealone302.iqilu.com/dongying/dongying_tv01.m3u8
东营区科教影视,https://jsylivealone302.iqilu.com/dongying/dongying_tv02.m3u8
广饶新闻,https://jsylivealone302.iqilu.com/guangrao/guangrao_tv01.m3u8
广饶科教文艺,https://jsylivealone302.iqilu.com/guangrao/guangrao_tv02.m3u8
莱山综合,https://jsylivealone302.iqilu.com/laishan/laishan_tv01.m3u8
莱山影视,https://jsylivealone302.iqilu.com/laishan/laishan_tv02.m3u8
海阳综合,https://jsylivealone302.iqilu.com/haiyang/haiyang_tv01.m3u8
昌乐新闻,https://jsylivealone302.iqilu.com/changle/changle_tv01.m3u8
潍城TV,https://jsylivealone302.iqilu.com/weicheng/weicheng_tv01.m3u8
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
寒亭新闻,https://jsylivealone302.iqilu.com/live/hanting_tv01.m3u8
安丘新闻,https://jsylivealone302.iqilu.com/anqiu/anqiu_tv01.m3u8
安丘民生,https://jsylivealone302.iqilu.com/anqiu/anqiu_tv02.m3u8
滨海新闻,https://livealone302.iqilu.com/binhai/binhai_tv.m3u8
坊子新闻,https://jsylivealone302.iqilu.com/fangziqu/fangziqu_tv01.m3u8
微山1,https://jsylivealone302.iqilu.com/weishan/weishan_tv02.m3u8
微山2,https://jsylivealone302.iqilu.com/weishan/weishan_tv01.m3u8
任城新闻,https://jsylivealone302.iqilu.com/rencheng/rencheng_tv01.m3u8
任城影视娱乐,https://jsylivealone302.iqilu.com/rencheng/rencheng_tv02.m3u8
梁山新闻,https://jsylivealone302.iqilu.com/liangshan/liangshan_tv01.m3u8
金乡新闻,https://jsylivealone302.iqilu.com/jinxiang/jinxiang_tv01.m3u8
金乡生活,https://jsylivealone302.iqilu.com/jinxiang/jinxiang_tv02.m3u8
邹城新闻,https://jsylivealone302.iqilu.com/zoucheng/zoucheng_tv01.m3u8
邹城文化生活,https://jsylivealone302.iqilu.com/zoucheng/zoucheng_tv02.m3u8
兖州新闻,https://jsylivealone302.iqilu.com/live/yanzhou_tv01.m3u8
兖州生活,https://jsylivealone302.iqilu.com/live/yanzhou_tv02.m3u8
嘉祥新闻,https://jsylivealone302.iqilu.com/jiaxiang/jiaxiang_tv01.m3u8
嘉祥生活,https://jsylivealone302.iqilu.com/jiaxiang/jiaxiang_tv02.m3u8
汶上新闻,https://jsylivealone302.iqilu.com/wenshang/wenshang_tv01.m3u8
汶上生活,https://jsylivealone302.iqilu.com/wenshang/wenshang_tv02.m3u8
新泰新闻,https://jsylivealone302.iqilu.com/xintai/xintai_tv01.m3u8
新泰乡村,https://jsylivealone302.iqilu.com/xintai/xintai_tv02.m3u8
东平新闻,https://jsylivealone302.iqilu.com/dongping/dongping_tv01.m3u8
东平民生,https://jsylivealone302.iqilu.com/dongping/dongping_tv02.m3u8
泰山TV,https://jsylivealone302.iqilu.com/taishan/taishan_tv01.m3u8
岱岳TV,https://jsylivealone302.iqilu.com/daiyue/daiyue_tv01.m3u8
乳山新闻,https://jsylivealone302.iqilu.com/live/rushan_tv01.m3u8
乳山生活,https://jsylivealone302.iqilu.com/live/rushan_tv02.m3u8
岚山,https://jsylivealone302.iqilu.com/rizhaolanshan/rizhaolanshan_tv01.m3u8
邹平新闻,https://jsylivealone302.iqilu.com/zouping/zouping_tv01.m3u8
邹平民生,https://jsylivealone302.iqilu.com/zouping/zouping_tv02.m3u8
博兴新闻,https://jsylivealone302.iqilu.com/boxing/boxing_tv01.m3u8
博兴生活,https://jsylivealone302.iqilu.com/boxing/boxing_tv02.m3u8
惠民综合,https://jsylivealone302.iqilu.com/live/huimin_tv01.m3u8
惠民影视,https://jsylivealone302.iqilu.com/live/huimin_tv02.m3u8
滨城TV,https://jsylivealone302.iqilu.com/bincheng/bincheng_tv01.m3u8
沾化综合,https://jsylivealone302.iqilu.com/zhanhua/zhanhua_tv01.m3u8
庆云新闻,https://jsylivealone302.iqilu.com/qingyun/qingyun_tv01.m3u8
庆云生活,https://jsylivealone302.iqilu.com/qingyun/qingyun_tv02.m3u8
平原新闻,https://jsylivealone302.iqilu.com/pingyuan/pingyuan_tv01.m3u8
临邑1,https://jsylivealone302.iqilu.com/linyi/linyi_tv01.m3u8
临邑2,https://jsylivealone302.iqilu.com/linyi/linyi_tv02.m3u8
宁津新闻,https://jsylivealone302.iqilu.com/ningjin/ningjin_tv01.m3u8
禹城综合,https://jsylivealone302.iqilu.com/yucheng/yucheng_tv01.m3u8
禹城综艺,https://jsylivealone302.iqilu.com/yucheng/yucheng_tv02.m3u8
齐河新闻,https://jsylivealone302.iqilu.com/qihe/qihe_tv01.m3u8
冠县综合,https://jsylivealone302.iqilu.com/guanxian/guanxian_tv01.m3u8
东阿新闻,https://jsylivealone302.iqilu.com/donge/donge_tv01.m3u8
东阿综艺信息,https://jsylivealone302.iqilu.com/donge/donge_tv02.m3u8
东昌综合,https://jsylivealone302.iqilu.com/dongchangfu/dongchangfu_tv01.m3u8
兰陵综合,https://jsylivealone302.iqilu.com/live/lanling_tv01.m3u8
兰陵公共,https://jsylivealone302.iqilu.com/live/lanling_tv02.m3u8
兰山,https://jsylivealone302.iqilu.com/lanshan/lanshan_tv01.m3u8
平邑新闻,https://jsylivealone302.iqilu.com/pingyi/pingyi_tv01.m3u8
平邑生活,https://jsylivealone302.iqilu.com/pingyi/pingyi_tv02.m3u8
曹县新闻,https://jsylivealone302.iqilu.com/live/caoxian_tv01.m3u8
郓城新闻,https://jsylivealone302.iqilu.com/live/yuncheng_tv01.m3u8
郓城综艺,https://jsylivealone302.iqilu.com/live/yuncheng_tv02.m3u8
鄄城综合,https://jsylivealone302.iqilu.com/live/juancheng_tv01.m3u8
鄄城综艺,https://jsylivealone302.iqilu.com/live/juancheng_tv02.m3u8
牡丹区新闻,https://jsylivealone302.iqilu.com/mudan/mudan_tv01.m3u8
牡丹区综艺,https://jsylivealone302.iqilu.com/mudan/mudan_tv02.m3u8

河南地方台,#genre#
河南卫视,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226639/index.m3u8
河南公共,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226566/index.m3u8
河南乡村,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226576/index.m3u8
河南调解,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226581/index.m3u8
河南国际,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226588/index.m3u8
河南法治,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226724/index.m3u8
河南都市,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226649/index.m3u8
河南戏曲,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226628/index.m3u8
河南移动,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226871/index.m3u8
河南民生,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226685/index.m3u8
河南棋牌汇,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226602/index.m3u8
大美河南,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226665/index.m3u8
梨园频道,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226438/index.m3u8
文物宝库,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226638/index.m3u8
功夫,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226692/index.m3u8
睛彩中原,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226589/index.m3u8
国学频道,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226629/index.m3u8
大象新闻,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226677/index.m3u8
大象新闻,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226716/index.m3u8
郑州1新闻,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226618/index.m3u8
郑州2商都,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226650/index.m3u8
郑州3文体旅游,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226627/index.m3u8
郑州4影视戏曲,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226645/index.m3u8
郑州5妇女儿童,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226686/index.m3u8
郑州6都市生活,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226708/index.m3u8
周口新闻,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226582/index.m3u8
周口公共,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226626/index.m3u8
南阳1新闻,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226671/index.m3u8
南阳2公共,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226575/index.m3u8
南阳3科教,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226620/index.m3u8
安阳新闻,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226634/index.m3u8
安阳科教,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226642/index.m3u8
信阳综合,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226646/index.m3u8
信阳公共,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226658/index.m3u8
信阳教育台,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226674/index.m3u8
濮阳公共,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226664/index.m3u8
濮阳综合,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226643/index.m3u8
焦作综合,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226604/index.m3u8
焦作公共,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226616/index.m3u8
焦作教育,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226648/index.m3u8
驻马店1新闻,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226613/index.m3u8
驻马店2公共,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226690/index.m3u8
驻马店3科教,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226598/index.m3u8
新乡公共,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226667/index.m3u8
新乡综合,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226603/index.m3u8
新乡新闻,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226688/index.m3u8
许昌公共,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226695/index.m3u8
许昌综合,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226714/index.m3u8
新密新闻,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8
新郑综合,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226577/index.m3u8
清丰电视台,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226580/index.m3u8
平顶山公共,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226593/index.m3u8
封丘新闻,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226595/index.m3u8
天元围棋,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226607/index.m3u8
禹州综合,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226615/index.m3u8
渑池新闻,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226619/index.m3u8
周口教育,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226636/index.m3u8
浉河广电中心,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226651/index.m3u8
许昌农业科教,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226653/index.m3u8
登封综合,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226661/index.m3u8
嵩县,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226672/index.m3u8
平桥广电中心,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226683/index.m3u8
开封新闻,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226689/index.m3u8
新蔡,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226691/index.m3u8
济源-1,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226693/index.m3u8
郏县综合,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226712/index.m3u8
NNM家庭理财,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226718/index.m3u8
孟津综合,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226869/index.m3u8
临颍新闻,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226873/index.m3u8
舞阳新闻,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226902/index.m3u8
卢氏综合,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227023/index.m3u8
孟州综合,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227035/index.m3u8
武陟综合,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227037/index.m3u8
光山综合,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227055/index.m3u8
永城新闻,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227057/index.m3u8
宜阳综合,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227059/index.m3u8
淇县电视台,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227061/index.m3u8
唐河一套,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227063/index.m3u8
上蔡综合,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227065/index.m3u8
沁阳新闻,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227066/index.m3u8
原阳电视台,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227069/index.m3u8
宝丰综合,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227081/index.m3u8
郸城综合,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227083/index.m3u8
通许综合,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227086/index.m3u8
巩义一套,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227088/index.m3u8
新县综合,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227090/index.m3u8
南乐综合,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227096/index.m3u8
延津电视台,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227098/index.m3u8
杞县新闻,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227100/index.m3u8
河南民生,http://123.6.9.146/live/jz-henanminsheng/live.m3u8
河南都市,http://media.hndyjyfw.gov.cn/live/jz-henandushi/live.m3u8
河南民生,http://media.hndyjyfw.gov.cn/live/jz-henanminsheng/live.m3u8
河南乡村,http://123.6.9.146/live/jz-henanxinnong/live.m3u8
河南移动戏曲,http://media.hndyjyfw.gov.cn/live/jz-henanliyuan/live.m3u8
宝丰综合,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
封丘新闻,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
巩义一套,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8
固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
鹤壁综合,http://pili-live-hls.hebitv.com/hebi/hebi.m3u8
滑县TV1,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8
滑县TV2,http://tvpull.dxhmt.cn:9081/tv/10526-2.m3u8
滑县TV3,http://tvpull.dxhmt.cn:9081/tv/10526-3.m3u8
潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
获嘉综合,http://tvpull.dxhmt.cn:9081/tv/10724-1.m3u8
郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
建安综合,http://tvpull.dxhmt.cn:9081/tv/11003-1.m3u8
焦作公共,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
焦作综合,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226382/index.m3u8
