央视,#genre#
大湾区卫视,http://www.python888.top:2025/python.php?id=dwqws
广州综合,http://www.python888.top:2025/python.php?id=gzzh
广州新闻,http://www.python888.top:2025/python.php?id=gzxw
广州影视,http://www.python888.top:2025/python.php?id=gzys
广州南国都市,http://www.python888.top:2025/python.php?id=gzngds
广州法治,http://www.python888.top:2025/python.php?id=gzfz
广州竞赛,http://www.python888.top:2025/python.php?id=gzjs
深圳都市,http://www.python888.top:2025/python.php?id=szds
深圳电视剧,http://www.python888.top:2025/python.php?id=szdsj
深圳财经,http://www.python888.top:2025/python.php?id=szcj
东莞新闻综合,http://www.python888.top:2025/python.php?id=dgxwzh
东莞生活资讯,http://www.python888.top:2025/python.php?id=dgshzx
广东影视,http://www.python888.top:2025/python.php?id=gdys
广东新闻,http://www.python888.top:2025/python.php?id=gdxw
广东民生,http://www.python888.top:2025/python.php?id=gdms
广东体育,http://www.python888.top:2025/python.php?id=gdty
广东珠江,http://www.python888.top:2025/python.php?id=gdzj

广东民生,http://121.37.185.74:18180/TV00000000000000000021@HHZT
广东珠江,http://121.37.185.74:18180/TV00000000000000000022@HHZT
广东新闻,http://121.37.185.74:18180/TV00000000000000000023@HHZT
广东体育,http://121.37.185.74:18180/TV00000000000000000024@HHZT
广东经济科教,http://121.37.185.74:18180/TV00000000000000000025@HHZT
广东影视,http://121.37.185.74:18180/TV00000000000000000026@HHZT
广东少儿,http://121.37.185.74:18180/TV00000000000000000027@HHZT
大湾区卫视,http://121.37.185.74:18180/TV00000000000000000028@HHZT


广东体育,http://push-rtmp-hs-spe-f5.douyincdn.com/live/guangdong_ty.flv
广东民生,http://push-rtmp-hs-spe-f5.douyincdn.com/live/guangdong_ms.flv
广东珠江,http://push-rtmp-hs-spe-f5.douyincdn.com/live/guangdong_zj.flv
广东新闻,http://push-rtmp-hs-spe-f5.douyincdn.com/live/guangdong_xw.flv



广东珠江,webview://https://www.gdtv.cn/tvChannelDetail/44
广东新闻,webview://https://www.gdtv.cn/tvChannelDetail/45
广东民生,webview://https://www.gdtv.cn/tvChannelDetail/48
广东体育,webview://https://www.gdtv.cn/tvChannelDetail/47
大湾区卫视,webview://https://www.gdtv.cn/tvChannelDetail/51
大湾区卫视（海外版）,webview://https://www.gdtv.cn/tvChannelDetail/46
广东影视,webview://https://www.gdtv.cn/tvChannelDetail/53
4K超高清,webview://https://www.gdtv.cn/tvChannelDetail/16
广东少儿,webview://https://www.gdtv.cn/tvChannelDetail/54
嘉佳卡通,webview://https://www.gdtv.cn/tvChannelDetail/66
南方购物,webview://https://www.gdtv.cn/tvChannelDetail/42
岭南戏曲,webview://https://www.gdtv.cn/tvChannelDetail/15
广东移动,webview://https://www.gdtv.cn/tvChannelDetail/74
荔枝台,webview://https://www.gdtv.cn/tvChannelDetail/100
纪录片,webview://https://www.gdtv.cn/tvChannelDetail/94
GRTN健康频道,webview://https://www.gdtv.cn/tvChannelDetail/99
GRTN文化频道,webview://https://www.gdtv.cn/tvChannelDetail/75
GRTN生活频道,webview://https://www.gdtv.cn/tvChannelDetail/102
GRTN教育频道,webview://https://www.gdtv.cn/tvChannelDetail/104

深圳卫视,webview://https://www.sztv.com.cn/dianshi.shtml?id=7867
深圳都市,webview://https://www.sztv.com.cn/dianshi.shtml?id=7868
深圳电视剧,webview://https://www.sztv.com.cn/dianshi.shtml?id=7880
深圳财经,webview://https://www.sztv.com.cn/dianshi.shtml?id=7871
深圳少儿,webview://https://www.sztv.com.cn/dianshi.shtml?id=7881
深圳移动,webview://https://www.sztv.com.cn/dianshi.shtml?id=7869
深圳宜和购物,webview://https://www.sztv.com.cn/dianshi.shtml?id=7878
深圳国际,webview://https://www.sztv.com.cn/dianshi.shtml?id=7944
广州综合,http://tencentplaygzrb01.gztv.com/live/zonghes.m3u8
广州新闻,http://tencentplaygzrb01.gztv.com/live/xinwen.m3u8
广州影视,http://tencentplaygzrb01.gztv.com/live/yingshi.m3u8
广州法治,http://tencentplaygzrb01.gztv.com/live/fazhi.m3u8
广州南国都市,http://tencentplaygzrb01.gztv.com/live/nanguodushi.m3u8
佛山顺德,webview://http://xiubo.net/tv/gd/fssd.html
佛山公共,webview://http://xiubo.net/tv/gd/fsgg.html
佛山影视,webview://http://xiubo.net/tv/gd/fsys.html
佛山高明,webview://http://xiubo.net/tv/gd/fsgm.html
佛山三水,webview://http://xiubo.net/tv/gd/fsss.html
佛山综合,webview://http://xiubo.net/tv/gd/fszh.html
佛山南海,webview://http://xiubo.net/tv/gd/fsnh.html
江门综合,webview://http://www.jmtv.cn/live/jm_live_h5.shtml?pid=2
江门侨乡生活,webview://http://www.jmtv.cn/live/jm_live_h5.shtml?pid=1
东莞新闻综合,webview://https://dgrtv.sun0769.com/index.php/online2/4
东莞生活资讯,webview://https://dgrtv.sun0769.com/index.php/online2/5
河源综合,webview://https://www.hyrtv.cn/itv/zhds/
河源公共,webview://https://www.hyrtv.cn/itv/ggds/
清远新闻综合,webview://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=1
清远文旅生活,webview://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=3
韶关,webview://https://www.sgmsw.cn/v/tv?spm=0.0.0.0.nRYAvk&id=SB05RIYZOU8JR418AUQOF62CAJQ08D0E
肇庆综合,webview://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=33
云浮综合,webview://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelId=8
云浮文旅,webview://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelId=9

大湾区卫视,http://183.237.95.108:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=0&authid=0
番禺电视台,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv

广东新闻,http://183.237.95.108:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
广东民生,http://183.237.95.108:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0
广东珠江,http://183.237.95.108:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0
广东体育,http://183.237.95.108:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0
广东经济,http://183.237.95.108:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=0&authid=0
广东影视,http://183.237.95.108:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=0&authid=0
广东少儿,http://183.237.95.108:9901/tsfile/live/1097_1.m3u8?key=txiptv&playlive=0&authid=0
嘉佳卡通,http://183.237.95.108:9901/tsfile/live/1098_1.m3u8?key=txiptv&playlive=0&authid=0

广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州影视,http://php.jdshipin.com:8880/iptv.php?id=gzys
东莞新闻综合,http://php.jdshipin.com:8880/0769.php?id=xwzh

广东民生,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1648&tk=a0c4f6cfaba3
广东少儿,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8496&tk=a0c4f6cfaba3
广东体育,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6559&tk=a0c4f6cfaba3
广东新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8637&tk=a0c4f6cfaba3
广东影视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0350&tk=a0c4f6cfaba3
广东珠江,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6065&tk=a0c4f6cfaba3
广东珠江,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0724&tk=a0c4f6cfaba3
广东综艺,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0263&tk=a0c4f6cfaba3
广东综艺,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0175&tk=a0c4f6cfaba3
广东经济,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4743&tk=a0c4f6cfaba3
广州法治,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2992&tk=a0c4f6cfaba3
广州新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9924&tk=a0c4f6cfaba3

深圳财经,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8853&tk=a0c4f6cfaba3
深圳电视剧,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9647&tk=a0c4f6cfaba3
深圳电视剧,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8789&tk=a0c4f6cfaba3
深圳都市,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9367&tk=a0c4f6cfaba3
深圳都市,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7666&tk=a0c4f6cfaba3
深圳公共,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9361&tk=a0c4f6cfaba3
深圳公共,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7967&tk=a0c4f6cfaba3
深圳龙岗,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1875&tk=a0c4f6cfaba3
深圳少儿,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4633&tk=a0c4f6cfaba3
深圳体育,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2491&tk=a0c4f6cfaba3
深圳体育,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2064&tk=a0c4f6cfaba3
深圳移动电视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2250&tk=a0c4f6cfaba3
深圳娱乐,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7681&tk=a0c4f6cfaba3


广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=1b3fcaebe0459e7ca2876c2d5493cfac&txTime=18d047b699e
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=e2dc470aa40798640857deb96b922f74&txTime=18d0548e823
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=ba244d8081891de486ca6bdb8d86fe26&txTime=18d048b41b2
广州南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=c8f8cdb566361489c7ecc33c19745c5a&txTime=18d048f5667
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=fbdb25bc81891c82d029f7781d32fe5f&txTime=18d0488f889

广东民生,http://222.128.55.152:9080/live/gdms.m3u8
广东体育,http://222.128.55.152:9080/live/gdty.m3u8
广东影视,http://222.128.55.152:9080/live/gdys.m3u8
广东珠江,http://222.128.55.152:9080/live/gdzj.m3u8

广东法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi

广东珠江,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010091

广东珠江,http://218.13.170.98:9901/tsfile/live/1000_1.m3u8
广东体育,http://218.13.170.98:9901/tsfile/live/0019_1.m3u8

东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
东莞综合,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
中天新聞台,http://222.128.55.152:9080/live/fc.m3u8
南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=babbcbacdbcf13a3311a264e4dd66b8d&txTime=191b60b41a7

广西,#genre#
广西都市,http://171.105.177.192:4022/rtp/239.81.0.247:4056
广西新闻,http://171.105.177.192:4022/rtp/239.81.0.248:4056
广西公共,http://171.105.177.192:4022/rtp/239.81.0.249:4056
广西影视,http://171.105.177.192:4022/rtp/239.81.0.250:4056
广西国际,http://171.105.177.192:4022/rtp/239.81.0.008:4056

广西综艺,webview://https://tv.gxtv.cn/channel/channelivePlay_f3335975f9fe11e88bcfe41f13b60c62.html
广西都市,webview://https://tv.gxtv.cn/channel/channelivePlay_fdbaf085f9fe11e88bcfe41f13b60c62.html
广西影视,webview://https://tv.gxtv.cn/channel/channelivePlay_5e923d82058e11e9ba67e41f13b60c62.html
广西新闻,webview://https://tv.gxtv.cn/channel/channelivePlay_9dfd8600075811e9ba67e41f13b60c62.html
广西国际,webview://https://tv.gxtv.cn/channel/channelivePlay_bfa17b64157f11e999f0e41f13b60c62.html

广西综艺,http://116.9.204.242:9901/tsfile/live/0125_1.m3u8
广西影视,http://116.9.204.242:9901/tsfile/live/0124_1.m3u8
广西新闻,http://116.9.204.242:9901/tsfile/live/1001_1.m3u8
广西都市,http://116.9.204.242:9901/tsfile/live/1002_1.m3u8


海南,#genre#
海南新闻,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelld=3
海南公共,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelld=4
海南文旅,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelld=6
海南少儿,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelld=7

三沙卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227172/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178


重庆,#genre#
CQTV新闻,http://27.10.213.189:8001/udp/225.0.4.188:7980
CQTV社会与法,http://27.10.213.189:8001/udp/225.0.4.190:7980
CQTV少儿,http://27.10.213.189:8001/udp/225.0.4.191:7980
CQTV影视,http://27.10.213.189:8001/udp/225.0.4.192:7980
CQTV科教,http://27.10.213.189:8001/udp/225.0.4.193:7980
CQTV娱乐,http://27.10.213.189:8001/udp/225.0.4.194:7980
CQTV汽摩,http://27.10.213.189:8001/udp/225.0.4.195:7980
CQTV时尚生活,http://27.10.213.189:8001/udp/225.0.4.196:7980
CQTV新农村,http://27.10.213.189:8001/udp/225.0.4.189:7980
CQTV移动,http://27.10.213.189:8001/udp/225.0.4.215:7980


CQTV少儿,http://27.10.213.189:8001/udp/225.0.4.71:7980
CQTV新农村,http://27.10.213.189:8001/udp/225.0.4.70:7980
CQTV时尚生活,http://27.10.213.189:8001/udp/225.0.4.69:7980
CQTV移动,http://27.10.213.189:8001/udp/225.0.4.68:7980
CQTV娱乐,http://27.10.213.189:8001/udp/225.0.4.65:7980
CQTV社会与法,http://27.10.213.189:8001/udp/225.0.4.64:7980
CQTV科教,http://27.10.213.189:8001/udp/225.0.4.63:7980
CQTV影视,http://27.10.213.189:8001/udp/225.0.4.62:7980
CQTV汽摩,http://27.10.213.189:8001/udp/225.0.4.61:7980
CQTV新闻,http://27.10.213.189:8001/udp/225.0.4.59:7980


CQTV新闻,webview://https://www.cbg.cn/web/list/4918/1.html?5DEFC70C1A4AOD5173881C62BD4ACAD0
璧山综合,http://222.179.42.129:8181/hls1.m3u8
垫江综合,http://125.62.24.185:80/1.m3u8



四川,#genre#
四川经济,http://zqh2333.top:2222/rtp/239.93.25.101:5140
四川文化旅游,http://zqh2333.top:2222/rtp/239.93.25.102:5140
四川新闻,http://zqh2333.top:2222/rtp/239.93.24.47:5140
四川影视文艺,http://zqh2333.top:2222/rtp/239.93.24.166:5140
SCTV-7,http://zqh2333.top:2222/rtp/239.93.24.219:5140
四川科教,http://zqh2333.top:2222/rtp/239.93.55.44:5140
四川乡村,http://zqh2333.top:2222/rtp/239.93.24.52:5140

四川公共乡村,http://vl15191373.imwork.net:8880/udp/239.93.0.52:5140
四川妇女儿童,http://vl15191373.imwork.net:8880/udp/239.93.0.219:5140
四川影视文艺,http://vl15191373.imwork.net:8880/udp/239.93.0.166:5140
四川影视文艺,http://vl15191373.imwork.net:8880/udp/239.93.1.195:5140
四川文化旅游,http://vl15191373.imwork.net:8880/udp/239.93.1.101:5140
四川文化旅游,http://vl15191373.imwork.net:8880/udp/239.93.1.20:5140
四川新闻,http://vl15191373.imwork.net:8880/udp/239.93.0.47:5140
四川经济,http://vl15191373.imwork.net:8880/udp/239.93.1.102:5140
四川经济,http://vl15191373.imwork.net:8880/udp/239.93.1.16:5140
峨眉电影,http://vl15191373.imwork.net:8880/udp/239.93.1.54:5140
峨眉电影,http://vl15191373.imwork.net:8880/udp/239.93.1.18:5140
康巴卫视,http://vl15191373.imwork.net:8880/udp/239.93.0.41:5140


四川公共乡村,http://171.213.140.90:5555/udp/239.93.0.52:5140
四川妇女儿童,http://171.213.140.90:5555/udp/239.93.0.219:5140
四川影视文艺,http://171.213.140.90:5555/udp/239.93.0.166:5140
四川影视文艺,http://171.213.140.90:5555/udp/239.93.1.195:5140
四川文化旅游,http://171.213.140.90:5555/udp/239.93.1.101:5140
四川文化旅游,http://171.213.140.90:5555/udp/239.93.1.20:5140
四川新闻,http://171.213.140.90:5555/udp/239.93.0.47:5140
四川经济,http://171.213.140.90:5555/udp/239.93.1.102:5140
四川经济,http://171.213.140.90:5555/udp/239.93.1.16:5140
峨眉电影,http://171.213.140.90:5555/udp/239.93.1.54:5140
峨眉电影,http://171.213.140.90:5555/udp/239.93.1.18:5140

四川科教,https://stream1.freetv.fun/si-chuan-ke-jiao-5.m3u8
成都新闻综合,webview://https://www.cditv.cn/show/4845-563.html
成都经济资讯,webview://https://www.cditv.cn/show/4845-562.html
成都都市生活,webview://https://www.cditv.cn/show/4845-561.html
成都影视文艺,webview://https://www.cditv.cn/show/4845-560.html
成都公共,webview://https://www.cditv.cn/show/4845-559.html
成都少儿,webview://https://www.cditv.cn/show/4845-558.html

德阳文旅,rtmp://scdytv.cn:1935/live/m_ggpd_livevideo
德阳新闻,rtmp://scdytv.cn:1935/live/m_xwpd_livevideo
甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
康定新闻,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8
乐至综合,http://175.155.106.72:89/live1/live1.m3u8
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8

达州新闻,rtmp://tv.drs.dzxw.net/channellive/xwzhpd-dz1
达州生活,rtmp://tv.drs.dzxw.net/channellive/ggpd-dz2
达州通川,rtmp://tv.drs.dzxw.net/channellive/tcpd-dz3

南充综合,rtmp://tv.drs.ncntv.com.cn/channellive/nczhpd
南充科教,rtmp://tv.drs.ncntv.com.cn/channellive/nckjpd

泸州新闻,http://tvdrs.luzhoubs.com:8100/channellive/lztv1.flv
泸州科教,http://tvdrs.luzhoubs.com:8100/channellive/lztv3.flv
泸州科教,rtmp://tvdrs.luzhoubs.com/channellive/lztv3
泸州新闻,rtmp://tvdrs.luzhoubs.com/channellive/lztv1

贵州,#genre#
贵州公共,webview://https://www.gzstv.com/tv/ch02
贵州3,webview://https://www.gzstv.com/tv/ch03
贵州4,webview://https://www.gzstv.com/tv/ch04
贵州5,webview://https://www.gzstv.com/tv/ch05
贵州6,webview://https://www.gzstv.com/tv/ch06



云南,#genre#
云南都市,https://hwapi.yntv.net/62hdvf/rjwt14.m3u8
云南康旅,https://hwapi.yntv.net/62hdvf/227q43.m3u8
云南娱乐,https://hwapi.yntv.net/62hdvf/q9vs1b.m3u8
云南影视,https://hwapi.yntv.net/62hdvf/utrat7.m3u8

西藏,#genre#
西藏藏语,http://php.jdshipin.com:8880/xztv.php?id=zy
西藏影视,http://php.jdshipin.com:8880/xztv.php?id=ys
西藏藏语,http://www.lysvc.cc/daili/xztv.php?id=1
拉萨综合,rtmp://tv.lasatv.cn/channellive/lszhpd
拉萨藏语,rtmp://tv.lasatv.cn/channellive/lszypd
拉萨文旅,rtmp://tv.lasatv.cn/channellive/lswlpd

陕西,#genre#
陕西新闻资讯,webview://http://live.snrtv.com/1
陕西都市青春,webview://http://live.snrtv.com/2
陕西银龄,webview://http://live.snrtv.com/3
陕西秦腔,webview://http://live.snrtv.com/5
陕西体育休闲,webview://http://live.snrtv.com/7
陕西农林,webview://http://live.snrtv.com/nl
陕西移动,webview://http://www.sxtvs.com/sxtvs_ydpd/index.html
西安新闻综合,webview://https://v.xiancity.cn/folder8/folder39/folder29/
西安都市,webview://https://v.xiancity.cn/folder8/folder39/folder30/
西安商务资讯,webview://https://v.xiancity.cn/folder8/folder39/folder31/
西安影视,webview://https://v.xiancity.cn/folder8/folder39/folder32/
西安丝路,webview://https://v.xiancity.cn/folder8/folder39/folder33/
榆林综合,webview://https://v.ylrb.com/2/2tsp/zb/dszb/336843.shtml
榆林公共,webview://https://v.ylrb.com/2/2tsp/zb/dszb/336842.shtml
铜川综合,webview://https://www.tcsrm.cn/tvradio/tczhpd.html
铜川公共,webview://https://www.tcsrm.cn/tvradio/tcggpd.html


甘肃,#genre#
甘肃文化影视,https://hls.gstv.com.cn/skt649/004ypi.m3u8
甘肃公共应急,https://hls.gstv.com.cn/skt649/05v00b.m3u8
甘肃少儿,https://hls.gstv.com.cn/skt649/ok36o6.m3u8
甘肃科教,https://hls.gstv.com.cn/skt649/s2rp5w.m3u8
甘肃移动,https://hls.gstv.com.cn/skt649/47uw77-1748689593000.ts


青海,#genre#
青海经视,webview://https://www.qhbtv.com/new_index/live/folder2647/
青海都市,webview://https://www.qhbtv.com/new_index/live/folder2648/
西宁新闻综合,webview://https://www.xntv.tv/xnxwpd
西宁生活服务,webview://https://www.xntv.tv/xnshpd

青海经视,http://lovegfs.top:8000/udp/239.120.2.127:5141
青海经视,http://lovegfs.top:8000/udp/239.120.2.161:5141
青海都市,http://lovegfs.top:8000/udp/239.120.2.128:5141
青海都市,http://lovegfs.top:8000/udp/239.120.2.156:5141
安多卫视,http://lovegfs.top:8000/udp/239.120.2.6:5141
安多卫视,http://lovegfs.top:8000/udp/239.120.2.163:5141
西宁生活,http://lovegfs.top:8000/udp/239.120.2.171:5141
西宁新闻,http://lovegfs.top:8000/udp/239.120.2.172:5141
海东综合,http://lovegfs.top:8000/udp/239.120.2.8:5141
海东综合,http://lovegfs.top:8000/udp/239.120.2.198:5141
海北电视台,http://lovegfs.top:8000/udp/239.120.2.129:5141
海北电视台,http://lovegfs.top:8000/udp/239.120.2.234:5141

宁夏,#genre#
银川公共,webview://https://www.ycen.com.cn/zzgn/zhibo/
银川公共,webview://https://www.qukanvideo.com/cloud/h5/1731639141671136
银川生活,webview://https://www.qukanvideo.com/cloud/h5/1731638744888001
银川文体,webview://https://www.qukanvideo.com/cloud/h5/1728443786945132
青铜峡公共,http://pili-live-hdl.nxdzsh.com/qtxdst/qtx.m3u8

新疆,#genre#
新疆卫视,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=1
xjtv2,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=3
xjtv3,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=4
xjtv4,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=16
xjtv5,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=17
xjtv7,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=18
xjtv8,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=19
xjtv9,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=20
xjtv10,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=21
xjtv11,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=22
xjtv12,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=23

巴音郭楞州综合,rtmp://tv.loulannews.cn/channellive/ch1
巴音郭楞州蒙语,rtmp://tv.loulannews.cn/channellive/ch2
巴音郭楞州维语,rtmp://tv.loulannews.cn/channellive/ch3
巴音郭楞州教育,rtmp://tv.loulannews.cn/channellive/ch4


阿勒泰汉语,http://play-a2.quklive.com/live/1674967735486157.flv
阿勒泰哈语,http://play-a2.quklive.com/live/1674967786989306.flv


石河子新闻,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8

石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
塔城1,http://218.84.35.38:3000/m3u8/live/tctv-1/index.m3u8
塔城2,http://218.84.35.38:3000/m3u8/live/tctv-2/index.m3u8
塔城3,http://218.84.35.38:3000/m3u8/live/tctv-3/index.m3u8

电影,#genre#
CHC家庭影院,https://live.sxrtv.com/iptv/chcjtyy.flv
CHC动作电影,https://live.sxrtv.com/iptv/chcdzdy.flv
CHC影迷电影,https://live.sxrtv.com/iptv/chcymdy.flv

CHC影迷电影,http://220.176.218.11:9000/udp/239.252.219.83:5140$江西电信
CHC家庭影院,http://220.176.218.11:9000/udp/239.252.219.84:5140
CHC动作电影,http://220.176.218.11:9000/udp/239.252.219.85:5140

CHC影迷电影,http://42.227.88.122:9003/hls/59/index.m3u8
CHC动作电影,http://42.227.88.122:9003/hls/60/index.m3u8
CHC家庭影院,http://42.227.88.122:9003/hls/61/index.m3u8


CHC影迷电影,http://5vn.cn:9003//hls/92/index.m3u8
CHC动作电影,http://5vn.cn:9003//hls/91/index.m3u8
CHC家庭影院,http://5vn.cn:9003//hls/93/index.m3u8

CHC影迷电影,http://183.237.95.108:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
CHC动作电影,http://183.237.95.108:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0
CHC家庭影院,http://183.237.95.108:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0


CHC影迷电影,http://119.98.133.175:8088/rtp/239.69.1.241:11088 $湖北
CHC动作电影,http://119.98.133.175:8088/rtp/239.69.1.242:11094
CHC家庭影院,http://119.98.133.175:8088/rtp/239.69.1.243:11100


少儿卡通,#genre#
金鹰卡通,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227018/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
CCTV14,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225933/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
福建少儿,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227194/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178

NewTV,#genre#
动作电影,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225879/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
东北热剧,http://39.134.65.207:80/PLTV/88888888/224/3221225679/1.m3u8
欢乐剧场,http://39.135.135.81:80/wh7f454c46tw1744894462_1818032107/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8?icpid=88888888&RTS=1554599517&from=1&hms_devid=690
超级综艺,http://39.134.65.198:80/PLTV/88888888/224/3221225642/1.m3u8
精品萌宠,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227183/index.m3u8?servicetype=1
农业致富,http://39.134.65.196:80/PLTV/88888888/224/3221225552/1.m3u8
健身,http://39.135.55.105:6610/PLTV/88888888/224/3221227314/index.m3u8?servicetype=1

动作电影,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225879/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
金鹰卡通,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227018/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
晴彩篮球,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227158/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
精品萌宠,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227183/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
中国天气,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227210/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
